NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
b3f12a0d-a389-4e17-9025-78f58df3b904,T-MRMCS0200000917B,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/27/2018,27,5,2018,,"""Sam's Pier, Dunstaffnage Castle, Loch Etive""",NM884344,56.45416,-5.434262,70.7,-14 to -7.2 m,Natalie Clark,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000055,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM83,NM83X,NM8834,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b415318b-a712-484a-be72-4890ca0417b3,T-MRSNH01200001AF7,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/5/2003,5,8,2003,,Vadills Outer Basin transect TV03LT5,HU29265577,60.285101,-1.472593,7.1,Unknown,Environment & Resource Technology Ltd,,,P,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH01200000008,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU25,HU25X,HU2955,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b41b96ba-1a70-4e65-84ec-5b0384c08519,T-MRMCS002000029DC,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/18/2005,18,9,2005,,Findochty Old Harbour,NJ460680,57.699013,-2.906789,70.7,-4.17 to -4.17 m,Marion Perutz,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS00200000017,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NJ,NJ46,NJ46U,NJ4668,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b41ee9af-69b4-47d1-8a7b-5f67a7e8a1fb,DASSHDT00000071_4.2449a_107381,CC-BY-NC,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,1776-12-31,31,12,1776,,,NO42U,56.449847,-2.876674,1100,,,,,,,,,,,,Accepted - considered correct,MATERIAL_SAMPLE,,1776-1997 Paul F. Clark North East Atlantic Crab Atlas - Version 2.4,dr2563,Marine Biological Association,dp80,MBA,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NO,NO42,NO42U,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4271da5-232a-4825-980b-01793a8dace8,7771019,CC-BY,Newcastle University and Biological Records Centre,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/8/2018,8,8,2018,,"Croy Beach, Culzean",NS22951019,55.353776,-4.794168,7.1,,"Walsh, Robert",,1,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Capturing Our Coast | General Transect,Capturing our Coast (CoCoast) marine citizen science project - data verified via iRecord,dr2247,Capturing our Coast,dp89,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS21,NS21F,NS2210,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b42be2b0-1000-48b8-ad8e-77bf4962d526,18333162,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/2/1989,2,5,1989,,"N side, head of loch (Loch Ailort)",NM752823,56.877925,-5.690192,70.7,-24.5 to -23.5 m,Colin Munro,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000027,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM78,NM78L,NM7582,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b430a4fa-23f4-43ab-8129-5c3fec3768b9,T-MRMLN00400013BEB,CC-BY,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/9/1979,9,9,1979,,Portincaple,NS230933,56.100059,-4.846496,70.7,,Keith Hiscock,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MRMLN00400000047,DASSH Data Archive Centre volunteer survey data,dr1200,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS29,NS29G,NS2393,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4351d5d-d8c8-416e-8594-4293c53f85e9,18881025,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,4/28/1988,28,4,1988,,Entrance to Seil Sound (Firth of Lorn),NM773158,56.28271,-5.59864,70.7,Unknown,Sue Hiscock,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000043,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM71,NM71S,NM7715,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b43cb5e9-82bb-4cf6-80ca-fbe9384af6fa,18838830,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/22/1990,22,8,1990,,"Head of Loch Ceann Dibig (East Loch Tarbert, Harri",NG152979,57.879866,-6.805267,70.7,-16 to -13 m,Ken Cameron,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000031,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG19,NG19N,NG1597,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b43f29b9-29e1-40e7-8edc-fa79b16eb4a3,161391,CC-BY,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/22/2009,22,8,2009,,Inverkirkaig,NC0719,58.122435,-5.270221,707.1,,lpearce,lpearce,,,,,,,,,Accepted,HUMAN_OBSERVATION,iRecord | ISpot,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NC,NC01,NC01U,NC0719,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4446a65-fdd4-4f7f-bbb5-bb65e2898f23,18476455,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,4/29/1990,29,4,1990,,"S side Cumhann Beag (Loch Tarbert, Jura)",NR566819,55.968688,-5.901289,70.7,Unknown,David Connor,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000009,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR58,NR58Q,NR5681,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b447aea3-d88c-4129-ad74-4f64c87296c5,T-MRMCS00700000F6E,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/19/2000,19,8,2000,,E. Entrance to Ob Borm Beag,NG861552,57.53695,-5.574324,70.7,-9 to -1.3 m,Jeremy Milne,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRSS0010000000C,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG85,NG85S,NG8655,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b454ed28-0a30-44c5-82dc-c8377709f17c,18653305,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/18/1990,18,9,1990,,W of Sgeirlag Choan. (Loch Etive),NN031338,56.455578,-5.1961,70.7,-5.5 to -2.5 m,Jon Moore,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000032,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NN,NN03,NN03G,NN0333,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b461c358-ab96-413d-b7b1-63ff0a39bc8e,T-MRMCS02000004126,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,2/11/2017,11,2,2017,,"""Sgeir an t Snidh, opposite Kennacraig ferry terminal""",NR807631,55.81124,-5.501236,70.7,-4.3 to 1.2 m,Owen Paisley,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000033,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR86,NR86B,NR8063,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b463df9b-7e70-466b-8885-1b687b7d58e3,T-MRSNH03500000A53,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/27/2015,27,8,2015,,Wester_Ross_25,NC072027,57.97254,-5.261341,70.7,-17 to -12 m,Alison Tamkin,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH03500000005,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NC,NC00,NC00R,NC0702,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b46e8d9d-3433-4965-bee8-7cb89c0fc77c,T-MRMCS02000001B88,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/19/2016,19,9,2016,,"""Fullerton Rock, Kings Cross, Lamlash Bay""",NS058283,55.5102,-5.075995,70.7,-13.5 to -10.9 m,Claire Youdale,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000016,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS02,NS02P,NS0528,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b47acb09-6286-4f80-a16f-b4ebdedeecf9,T-MRSNH012000011E3,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/25/2004,,6,2004,6/26/2004,Kyle Akin Modiolus bed DLA04HWU1,NG762264,57.27339,-5.712494,70.7,-19.6 to -19.6 m,EMU Ltd,,,P,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH01200000007,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG72,NG72T,NG7626,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b47c7305-ad76-4e98-a0dc-282c54bf7c8d,T-MRSNH0180000017B,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/19/2009,19,8,2009,,Ardmore transect LL09XX03,NC212514,58.41461,-5.062167,70.7,-11.2 to -7.5 m,Heriot-Watt University,,,P,,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH01800000002,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NC,NC25,NC25A,NC2151,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b47dc436-f381-444f-a73e-6cfddf4d8bf5,T-MRMCS038000011D0,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/16/2020,16,6,2020,,"""SW Luib, Loch Ainort, Skye""",NG551275,57.27296,-6.062907,70.7,-16.5 to -8 m,Vanessa Charles,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS03800000008,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG52,NG52N,NG5527,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b48321bf-6525-4a44-92d9-b6ff64f4e4e1,T-JNCCMNCR60124464,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/23/1984,23,7,1984,,"""Rubha an h-Eighich (Loch Eynort, South Uist)""",NF792280,57.230366,-7.317539,70.7,-6.7  m,Viv Pearson,,,P,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,JNCCMNCR60000064,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF72,NF72Z,NF7928,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b48c45d4-52c4-49bc-91f9-2fbb668d7be7,18572169,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/31/1985,31,8,1985,,Kilbride (Loch Sween),NR723802,55.961144,-5.648852,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000097,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78F,NR7280,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4975252-7d31-4c06-91e9-eef3ad711eef,22945322,CC-BY-NC,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/13/2021,13,9,2021,,"Armadale Ferry Terminal, Isle of Skye IV45, UK",NG640036,57.063098,-5.893461,50,,Nathaniel Bell,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iNaturalist | UK and IOM data,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG60,NG60L,NG6403,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b49f0a23-17b9-4e26-8873-cc25f9c4716c,18573062,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/28/1984,28,8,1984,,Port Linne Mhuirich (Loch Sween),NR719821,55.977991,-5.656854,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000097,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78B,NR7182,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4a0675c-5a34-4b8a-be00-7aaefb952afd,T-JNCCMNCR30404995,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/27/1993,27,8,1993,,S10 Mo Wick (The Vadills),HU298563,60.29016,-1.462472,70.7,-0.1 to 0.1 m,Dale Rostron,,,F,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR30000443,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU25,HU25Y,HU2956,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b4abcd01-1ecd-4b48-bf82-e06ee6344863,5207375,CC-BY,Newcastle University and Biological Records Centre,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/25/2017,25,6,2017,,Rhu Arisaig,NM64848522,56.898538,-5.863189,7.1,,"Mclean, Liz",,5,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Capturing Our Coast | General Transect,Capturing our Coast (CoCoast) marine citizen science project - data verified via iRecord,dr2247,Capturing our Coast,dp89,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM68,NM68M,NM6485,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4c3d40d-5a23-48fd-aa58-722be02644bc,18376062,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/6/1989,6,6,1989,,Spit below Inverchaolain Church (Loch Striven),NS089750,55.930446,-5.059815,70.7,-18.5 to -6.5 m,Lois Calder,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000028,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS07,NS07X,NS0875,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4ee9595-1cea-4e31-903a-d9230cf16269,18388777,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/3/1984,3,9,1984,,"E end, Linne Mhuirich rapids (Loch Sween)",NR724826,55.982711,-5.649281,70.7,-10.5 to -2 m,Keith Hiscock,,,F,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000046,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78G,NR7282,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b4ffa61a-a723-4de6-85ed-b63b13d2e484,18558729,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/18/1984,18,7,1984,,Loch D ghaill (Loch D?haill),NC186521,58.419962,-5.106779,70.7,-20  m,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000055,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NC,NC15,NC15W,NC1852,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b52e5ec6-9ad1-42ed-84a9-a0d4a5f35685,7043589,CC-BY,Newcastle University and Biological Records Centre,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/26/2018,26,6,2018,,"Dallachulish, Loch Creran",NM98014424,56.546641,-5.287344,7.1,,"Lafferty, Shannon",,1,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Capturing Our Coast | General Transect,Capturing our Coast (CoCoast) marine citizen science project - data verified via iRecord,dr2247,Capturing our Coast,dp89,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM94,NM94X,NM9844,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b533d7a4-a782-483b-8960-de86e7a483b7,T-JNCCMNCR60124901,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/24/1984,24,7,1984,,"""Aird Bhuidhe (Loch Eynort, South Uist)""",NF798279,57.229891,-7.307515,70.7,-0.1  m,Teresa Bennett,,,P,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,JNCCMNCR60000064,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF72,NF72Y,NF7927,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b54ed567-f7f1-44b5-aca4-a060d269a0f7,T-MRMCS03800000B7C,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,10/25/2020,25,10,2020,,4th Layby,NM986440,56.54517,-5.276278,70.7,-1.8 to 2.2 m,Steven Benjamins,,,C,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS03800000011,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM94,NM94X,NM9844,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b55fcf70-11b6-4af8-9045-60a7fa2b1924,T-MRSNH00100001455,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/9/1995,9,8,1995,,East of Loggie - Site 16,NH156905,57.8662,-5.108658,70.7,Unknown,Colin Adams,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH00100000012,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NH,NH19,NH19K,NH1590,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b560c804-a979-4055-9a92-50b52224e564,14077259,CC-BY,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/8/2020,8,6,2020,,"Edinburgh, Barnbougle Castle",NT169785,55.99275,-3.33314,50,,"Notton, David",David G Notton,,,,,,,Adult,dead,Accepted - correct,HUMAN_OBSERVATION,iRecord | App,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NT,NT17,NT17U,NT1678,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b574b401-0bf1-4d0d-a71c-34ad52e4630a,18494370,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/21/1990,21,8,1990,,"Ardteaginish ob narrows, Scalpay (East Loch Tarber",NG227948,57.856832,-6.675626,70.7,Unknown,David Connor,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000031,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG29,NG29H,NG2294,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b57b5d96-1d26-48fd-87ba-6eb31f7b2416,T-MRMCS02000008128,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/30/2018,30,9,2018,,"""The Sump (Caol Charna), E Carna, Loch Sunart""",NM624582,56.65514,-5.877818,70.7,-12 to 1 m,Owen Paisley,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS0200000004E,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM65,NM65J,NM6258,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b57e57c2-dbba-4868-8765-13b33daf1c8c,7724027,CC-BY,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/8/2018,8,8,2018,,Fairlie (North of Community Garden),NS20675594,55.76352,-4.859773,7.1,,"Walsh, Robert",,1,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Capturing Our Coast | General Transect,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS25,NS25C,NS2055,United Kingdom of Great Britain and Northern Ireland,Scotland,,
b584670b-1c95-48f3-ad05-2b0ff21d1149,T-JNCCMNCR60123963,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/20/1984,20,7,1984,,"""Eilean Mhic Eachain (2) (Loch Eynort, South Uist)""",NF785277,57.227192,-7.328695,70.7,-10.5  m,Bryan Stark,,,C,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,JNCCMNCR60000064,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF72,NF72Y,NF7827,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
b58c1fc1-1623-4dfe-854c-f3ef3eb02d32,T-MRMCS0070000AC50,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/18/2010,18,7,2010,,"""The A Frames, Finnart Oil Terminal""",NS241953,56.118412,-4.830153,70.7,-13.7 to 0.7 m,Tom Kerr,,,C,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS007000000B6,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS29,NS29M,NS2495,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
