NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude,Longitude,Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
81c7df4e-db79-443d-92ee-cd6749053db3,4000,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,4/27/1979,27,4,1979,,,NX1178,55.07,-4.95,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX17,NX17E,NX1178,United Kingdom of Great Britain and Northern Ireland,Scotland,,
81d76f07-efaf-4007-8a9d-05860313d809,7445,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NS3302,55.29,-4.63,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS30,NS30G,NS3302,United Kingdom of Great Britain and Northern Ireland,Scotland,,
81e17e97-253c-4416-b43d-2b9db13a040e,3731,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,4/2/1978,2,4,1978,,,NC2349,58.4,-5.01,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC24,NC24J,NC2349,United Kingdom of Great Britain and Northern Ireland,Scotland,,
81e6f738-2117-434b-8e37-be3a65222f0b,332,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,11/3/1977,3,11,1977,,,NN1110,56.25,-5.04,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN11,NN11A,NN1110,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82093deb-2db4-4dfa-a1dd-5d56d4523837,1931,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,6/29/1978,29,6,1978,,,NN7098,57.06,-4.14,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN79,NN79E,NN7098,United Kingdom of Great Britain and Northern Ireland,Scotland,,
820fe8bb-8406-410e-a432-b6bd4b445755,1176,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,3/14/1978,14,3,1978,,,NN4106,56.23,-4.55,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN40,NN40D,NN4106,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8211564c-cc1c-4612-9167-0cd99c298d9c,10777,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NR5984,55.99,-5.86,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NR,NR58,NR58X,NR5984,United Kingdom of Great Britain and Northern Ireland,Scotland,,
821d460c-8e37-49c6-a5de-6fb2c12a831c,12205,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NX0056,54.86,-5.11,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX05,NX05D,NX0056,United Kingdom of Great Britain and Northern Ireland,Scotland,,
822591e8-841c-4857-b15a-d479e85cb0ae,3755,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,4/3/1979,3,4,1979,,,NC4558,58.49,-4.67,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC45,NC45P,NC4558,United Kingdom of Great Britain and Northern Ireland,Scotland,,
822f2783-c9a0-4996-b545-67d697fdc388,9518,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NO0418,56.35,-3.54,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO01,NO01P,NO0418,United Kingdom of Great Britain and Northern Ireland,Scotland,,
823cbe5b-b08e-42d5-8a47-36aeda268a2d,12247,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NX5987,55.16,-4.21,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX58,NX58Y,NX5987,United Kingdom of Great Britain and Northern Ireland,Scotland,,
823d947e-379e-47af-a6cb-cf10add30e08,4226,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,6/27/1979,27,6,1979,,,NH2594,57.91,-4.95,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH29,NH29M,NH2594,United Kingdom of Great Britain and Northern Ireland,Scotland,,
823f7555-1cd9-4047-a370-2e4e9cf5e7ee,11533,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,ND1932,58.27,-3.39,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,ND,ND13,ND13W,ND1932,United Kingdom of Great Britain and Northern Ireland,Scotland,,
823f8401-379c-4fb0-a671-e47e430f103c,4095,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/13/1979,13,5,1979,,,NC4210,58.06,-4.66,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC41,NC41F,NC4210,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82716416-8481-451d-b87c-d66363fe5fd2,10261,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NS0274,55.92,-5.17,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS07,NS07H,NS0274,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82737906-7a39-4985-864f-64347a385e80,9429,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NN7905,56.23,-3.95,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN70,NN70X,NN7905,United Kingdom of Great Britain and Northern Ireland,Scotland,,
827bb010-840f-4c6f-94f4-44d2e0524377,3672,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,4/1/1979,1,4,1979,,,NC0232,58.24,-5.37,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC03,NC03G,NC0232,United Kingdom of Great Britain and Northern Ireland,Scotland,,
827fd44f-8f54-4cc9-86f8-5ee8299c4f08,10925,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ7760,57.63,-2.37,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ76,NJ76Q,NJ7760,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82811d26-dd28-4b45-95fc-e665d42b21b2,12400,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NX7767,54.99,-3.92,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX76,NX76T,NX7767,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82866e2b-a8a7-4393-af6f-bcb705e8a559,11731,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NH3862,57.62,-4.71,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH36,NH36W,NH3862,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8291d4ea-57df-48f2-a011-7616ae813ff7,2982,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,10/31/1978,31,10,1978,,,NX5774,55.04,-4.24,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX57,NX57S,NX5774,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8293a9ef-ab50-4401-830a-080f9ff9fc57,8537,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NT4514,55.42,-2.87,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT41,NT41M,NT4514,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82a6498e-8b0b-4761-b190-7606c64690b1,10604,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ2208,57.17,-3.29,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ20,NJ20J,NJ2208,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82a9d3be-ef65-404e-90ce-187f517f995f,10482,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NM8781,56.88,-5.48,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NM,NM88,NM88Q,NM8781,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82ac2d1a-9caa-4b2b-b317-15e048eb22c3,1734,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/17/1978,17,5,1978,,,NJ5961,57.63,-2.67,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ56,NJ56V,NJ5961,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82adec79-0a32-42db-b4ce-6f32b82f9a77,322,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,10/25/1977,25,10,1977,,,NS3592,56.09,-4.65,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS39,NS39L,NS3592,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82ba5348-f6f5-4d4f-8729-2e21aed4f3f0,3064,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,11/22/1978,22,11,1978,,,NX2255,54.86,-4.77,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX25,NX25H,NX2255,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82c868de-ac23-4e00-b2b7-04da4b966b9e,11509,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NC8409,58.06,-3.96,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC80,NC80P,NC8409,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82ce98f9-39c5-448f-aac1-0f7d4c07b39f,3392,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,2/25/1979,25,2,1979,,,NG0483,57.74,-6.96,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NG,NG08,NG08L,NG0483,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82d39e65-4444-498e-9b51-df8035a0c65e,11011,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ5858,57.62,-2.71,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ55,NJ55Z,NJ5858,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82dbc062-b6a8-4fa2-8248-e11f33afaa1d,4294,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/9/1979,9,7,1979,,,NN8375,56.86,-3.92,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN87,NN87H,NN8375,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82e24e11-4a84-4231-96be-e0dfa87593d6,3703,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,4/1/1978,1,4,1978,,,NC0000,57.95,-5.37,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC00,NC00A,NC0000,United Kingdom of Great Britain and Northern Ireland,Scotland,,
82f13f64-5964-4139-852a-1c1502b4541f,10720,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NR2371,55.85,-6.41,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NR,NR27,NR27F,NR2371,United Kingdom of Great Britain and Northern Ireland,Scotland,,
83034578-1822-47de-ba6b-cded006db318,2171,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/24/1978,24,7,1978,,,NH4330,57.34,-4.6,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH43,NH43F,NH4330,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8312359a-45a0-4332-8656-d8a53cee2b4e,4216,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,6/26/1979,26,6,1979,,,NH1980,57.78,-5.03,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH18,NH18V,NH1980,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8313954c-ea22-4ffa-a15a-1c5d021e1ef2,252,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,10/12/1977,12,10,1977,,,NO0720,56.36,-3.49,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO02,NO02Q,NO0720,United Kingdom of Great Britain and Northern Ireland,Scotland,,
831e5278-cc6e-4e32-b3f9-d8f6da5923e6,4108,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/18/1979,18,5,1979,,,NC5322,58.16,-4.49,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC52,NC52G,NC5322,United Kingdom of Great Britain and Northern Ireland,Scotland,,
833a9ff4-7677-427d-91a1-46980367bc2e,1608,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/10/1978,10,5,1978,,,NJ9009,57.17,-2.16,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ90,NJ90E,NJ9009,United Kingdom of Great Britain and Northern Ireland,Scotland,,
833cdcb0-0797-4580-b3c9-fd9e6ac5ad4d,9305,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NN6022,56.37,-4.26,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN62,NN62B,NN6022,United Kingdom of Great Britain and Northern Ireland,Scotland,,
834babb7-50fb-4c27-8133-38cf5de8ea09,2137,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/18/1978,18,7,1978,,,NH7764,57.65,-4.05,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH76,NH76S,NH7764,United Kingdom of Great Britain and Northern Ireland,Scotland,,
83688352-152a-4fb1-b7e4-bcb3288fcae2,5946,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NJ4623,57.29,-2.9,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ42,NJ42R,NJ4623,United Kingdom of Great Britain and Northern Ireland,Scotland,,
836c4cc2-50a4-4190-b356-410d2dc898d8,2716,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,10/5/1978,5,10,1978,,,NS7203,55.31,-4.02,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS70,NS70G,NS7203,United Kingdom of Great Britain and Northern Ireland,Scotland,,
837c81c8-0e38-4fa7-94a4-d83d73d1fb5a,11012,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ5951,57.55,-2.68,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ55,NJ55V,NJ5951,United Kingdom of Great Britain and Northern Ireland,Scotland,,
837db746-eb1a-4c0b-8265-020d7f16a556,10599,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ3112,57.2,-3.14,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ31,NJ31B,NJ3112,United Kingdom of Great Britain and Northern Ireland,Scotland,,
837e0999-aa93-4c7e-bd35-f4664057452a,1936,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,6/29/1978,29,6,1978,,,NH8609,57.16,-3.88,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH80,NH80U,NH8609,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8385b636-5b56-46cf-98c1-ddd8a0791fce,1746,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/17/1978,17,5,1978,,,NJ5448,57.53,-2.76,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ54,NJ54P,NJ5448,United Kingdom of Great Britain and Northern Ireland,Scotland,,
